Jaipur,31-10-2017,Poor
Jorapokhar,31-10-2017,Poor
Lucknow,31-10-2017,Poor
Mumbai,31-10-2017,Poor
Patna,31-10-2017,Satisfactory
Thiruvananthapuram,31-10-2017,Satisfactory
Visakhapatnam,31-10-2017,Moderate
Ahmedabad,1/11/2017,Moderate
Amritsar,1/11/2017,Very Poor
Bengaluru,1/11/2017,Moderate
Chennai,1/11/2017,Satisfactory
Delhi,1/11/2017,Very Poor
Gurugram,1/11/2017,Very Poor
Hyderabad,1/11/2017,Moderate
Jaipur,1/11/2017,Poor
Jorapokhar,1/11/2017,Poor
Lucknow,1/11/2017,Very Poor
Mumbai,1/11/2017,Very Poor
Patna,1/11/2017,Satisfactory
Thiruvananthapuram,1/11/2017,Satisfactory
Visakhapatnam,1/11/2017,Moderate
Ahmedabad,2/11/2017,Moderate
Amritsar,2/11/2017,Very Poor
Bengaluru,2/11/2017,Moderate
Chennai,2/11/2017,Satisfactory
Delhi,2/11/2017,Very Poor
Gurugram,2/11/2017,Very Poor
Hyderabad,2/11/2017,Moderate
Jaipur,2/11/2017,Poor
Jorapokhar,2/11/2017,Poor
Lucknow,2/11/2017,Very Poor
Mumbai,2/11/2017,Very Poor
Patna,2/11/2017,Very Poor
Thiruvananthapuram,2/11/2017,Satisfactory
Visakhapatnam,2/11/2017,Moderate
Ahmedabad,3/11/2017,Severe
Amritsar,3/11/2017,Very Poor
Bengaluru,3/11/2017,Moderate
Chennai,3/11/2017,Satisfactory
Delhi,3/11/2017,Very Poor
Gurugram,3/11/2017,Very Poor
Hyderabad,3/11/2017,Moderate
Jaipur,3/11/2017,Moderate
Jorapokhar,3/11/2017,Moderate
Lucknow,3/11/2017,Very Poor
Mumbai,3/11/2017,Very Poor
Patna,3/11/2017,Very Poor
Thiruvananthapuram,3/11/2017,Satisfactory
Visakhapatnam,3/11/2017,Moderate
Ahmedabad,4/11/2017,Severe
Amritsar,4/11/2017,Very Poor
Bengaluru,4/11/2017,Moderate
Chennai,4/11/2017,Satisfactory
Delhi,4/11/2017,Very Poor
Gurugram,4/11/2017,Very Poor
Hyderabad,4/11/2017,Moderate
Jaipur,4/11/2017,Poor
Jorapokhar,4/11/2017,Poor
Lucknow,4/11/2017,Very Poor
Mumbai,4/11/2017,Very Poor
Patna,4/11/2017,Poor
Thiruvananthapuram,4/11/2017,Satisfactory
Visakhapatnam,4/11/2017,Satisfactory
Ahmedabad,5/11/2017,Severe
Amritsar,5/11/2017,Very Poor
Bengaluru,5/11/2017,Satisfactory
Chennai,5/11/2017,Satisfactory
Delhi,5/11/2017,Very Poor
Gurugram,5/11/2017,Very Poor
Hyderabad,5/11/2017,Satisfactory
Jaipur,5/11/2017,Poor
Jorapokhar,5/11/2017,Poor
Lucknow,5/11/2017,Very Poor
Mumbai,5/11/2017,Very Poor
Patna,5/11/2017,Poor
Thiruvananthapuram,5/11/2017,Satisfactory
Visakhapatnam,5/11/2017,Satisfactory
Ahmedabad,6/11/2017,Severe
Amritsar,6/11/2017,Very Poor
Bengaluru,6/11/2017,Good
Chennai,6/11/2017,Satisfactory
Delhi,6/11/2017,Very Poor
Gurugram,6/11/2017,Very Poor
Hyderabad,6/11/2017,Satisfactory
Jaipur,6/11/2017,Poor
Jorapokhar,6/11/2017,Poor
Lucknow,6/11/2017,Very Poor
Mumbai,6/11/2017,Very Poor
Patna,6/11/2017,Poor
Thiruvananthapuram,6/11/2017,Satisfactory
Visakhapatnam,6/11/2017,Satisfactory
Ahmedabad,7/11/2017,Severe
Amritsar,7/11/2017,Poor
Bengaluru,7/11/2017,Satisfactory
Chennai,7/11/2017,Satisfactory
Delhi,7/11/2017,Severe
Gurugram,7/11/2017,Very Poor
Hyderabad,7/11/2017,Satisfactory
Jaipur,7/11/2017,Poor
Jorapokhar,7/11/2017,Poor
Lucknow,7/11/2017,Very Poor
Mumbai,7/11/2017,Very Poor
Patna,7/11/2017,Poor
Thiruvananthapuram,7/11/2017,Satisfactory
Visakhapatnam,7/11/2017,Satisfactory
Ahmedabad,8/11/2017,Severe
Amritsar,8/11/2017,Poor
Bengaluru,8/11/2017,Satisfactory
Chennai,8/11/2017,Satisfactory
Delhi,8/11/2017,Severe
Gurugram,8/11/2017,Severe
Hyderabad,8/11/2017,Moderate
Jaipur,8/11/2017,Poor
Jorapokhar,8/11/2017,Poor
Lucknow,8/11/2017,Severe
Mumbai,8/11/2017,Severe
Patna,8/11/2017,Very Poor
Thiruvananthapuram,8/11/2017,Satisfactory
Visakhapatnam,8/11/2017,Satisfactory
Ahmedabad,9/11/2017,Severe
Amritsar,9/11/2017,Poor
Bengaluru,9/11/2017,Satisfactory
Chennai,9/11/2017,Satisfactory
Delhi,9/11/2017,Severe
Gurugram,9/11/2017,Severe
Hyderabad,9/11/2017,Satisfactory
Jaipur,9/11/2017,Poor
Jorapokhar,9/11/2017,Poor
Lucknow,9/11/2017,Severe
Mumbai,9/11/2017,Severe
Patna,9/11/2017,Severe
Thiruvananthapuram,9/11/2017,Satisfactory
Visakhapatnam,9/11/2017,Satisfactory
Ahmedabad,10/11/2017,Severe
Amritsar,10/11/2017,Poor
Bengaluru,10/11/2017,Satisfactory
Chennai,10/11/2017,Moderate
Delhi,10/11/2017,Severe
Gurugram,10/11/2017,Severe
Hyderabad,10/11/2017,Satisfactory
Jaipur,10/11/2017,Poor
Jorapokhar,10/11/2017,Poor
Lucknow,10/11/2017,Severe
Mumbai,10/11/2017,Severe
Patna,10/11/2017,Severe
Thiruvananthapuram,10/11/2017,Satisfactory
Visakhapatnam,10/11/2017,Satisfactory
Ahmedabad,11/11/2017,Severe
Amritsar,11/11/2017,Very Poor
Bengaluru,11/11/2017,Satisfactory
Chennai,11/11/2017,Moderate
Delhi,11/11/2017,Severe
Gurugram,11/11/2017,Severe
Hyderabad,11/11/2017,Moderate
Jaipur,11/11/2017,Poor
Jorapokhar,11/11/2017,Poor
Lucknow,11/11/2017,Severe
Mumbai,11/11/2017,Severe
Patna,11/11/2017,Severe
Thiruvananthapuram,11/11/2017,Satisfactory
Visakhapatnam,11/11/2017,Moderate
Ahmedabad,12/11/2017,Severe
Amritsar,12/11/2017,Very Poor
Bengaluru,12/11/2017,Satisfactory
Chennai,12/11/2017,Moderate
Delhi,12/11/2017,Severe
Gurugram,12/11/2017,Severe
Hyderabad,12/11/2017,Moderate
Jaipur,12/11/2017,Poor
Jorapokhar,12/11/2017,Poor
Lucknow,12/11/2017,Very Poor
Mumbai,12/11/2017,Very Poor
Patna,12/11/2017,Very Poor
Thiruvananthapuram,12/11/2017,Satisfactory
Visakhapatnam,12/11/2017,Moderate
Ahmedabad,13-11-2017,Severe
Amritsar,13-11-2017,Very Poor
Bengaluru,13-11-2017,Satisfactory
Chennai,13-11-2017,Moderate
Delhi,13-11-2017,Severe
Gurugram,13-11-2017,Severe
Hyderabad,13-11-2017,Moderate
Jaipur,13-11-2017,Very Poor
Jorapokhar,13-11-2017,Very Poor
Lucknow,13-11-2017,Severe
Mumbai,13-11-2017,Severe
Patna,13-11-2017,Very Poor
Thiruvananthapuram,13-11-2017,Moderate
Visakhapatnam,13-11-2017,Moderate
Ahmedabad,14-11-2017,Severe
Amritsar,14-11-2017,Poor
Bengaluru,14-11-2017,Satisfactory
Chennai,14-11-2017,Satisfactory
Delhi,14-11-2017,Severe
Gurugram,14-11-2017,Very Poor
Hyderabad,14-11-2017,Moderate
Jaipur,14-11-2017,Moderate
Jorapokhar,14-11-2017,Moderate
Lucknow,14-11-2017,Severe
Mumbai,14-11-2017,Severe
Patna,14-11-2017,Very Poor
Thiruvananthapuram,14-11-2017,Satisfactory
Visakhapatnam,14-11-2017,Satisfactory
Ahmedabad,15-11-2017,Severe
Amritsar,15-11-2017,Moderate
Bengaluru,15-11-2017,Satisfactory
Chennai,15-11-2017,Satisfactory
Delhi,15-11-2017,Very Poor
Gurugram,15-11-2017,Very Poor
Hyderabad,15-11-2017,Moderate
Jaipur,15-11-2017,Moderate
Jorapokhar,15-11-2017,Moderate
Lucknow,15-11-2017,Severe
Mumbai,15-11-2017,Severe
Patna,15-11-2017,Very Poor
Thiruvananthapuram,15-11-2017,Satisfactory
Visakhapatnam,15-11-2017,Satisfactory
Ahmedabad,16-11-2017,Moderate
Amritsar,16-11-2017,Moderate
Bengaluru,16-11-2017,Satisfactory
Chennai,16-11-2017,Satisfactory
Delhi,16-11-2017,Very Poor
Gurugram,16-11-2017,Very Poor
Hyderabad,16-11-2017,Satisfactory
Jaipur,16-11-2017,Poor
Jorapokhar,16-11-2017,Poor
Lucknow,16-11-2017,Very Poor
Mumbai,16-11-2017,Very Poor
Patna,16-11-2017,Poor
Thiruvananthapuram,16-11-2017,Satisfactory
Visakhapatnam,16-11-2017,Satisfactory
Ahmedabad,17-11-2017,Poor
Amritsar,17-11-2017,Poor
Bengaluru,17-11-2017,Satisfactory
Chennai,17-11-2017,Moderate
Delhi,17-11-2017,Very Poor
Gurugram,17-11-2017,Very Poor
Hyderabad,17-11-2017,Satisfactory
Jaipur,17-11-2017,Poor
Jorapokhar,17-11-2017,Poor
Lucknow,17-11-2017,Very Poor
Mumbai,17-11-2017,Very Poor
Patna,17-11-2017,Poor
Thiruvananthapuram,17-11-2017,Satisfactory
Visakhapatnam,17-11-2017,Satisfactory
Ahmedabad,18-11-2017,Very Poor
Amritsar,18-11-2017,Moderate
Bengaluru,18-11-2017,Satisfactory
Chennai,18-11-2017,Satisfactory
Delhi,18-11-2017,Very Poor
Gurugram,18-11-2017,Very Poor
Hyderabad,18-11-2017,Moderate
Jaipur,18-11-2017,Poor
Jorapokhar,18-11-2017,Poor
Lucknow,18-11-2017,Very Poor
Mumbai,18-11-2017,Very Poor
Patna,18-11-2017,Very Poor
Thiruvananthapuram,18-11-2017,Moderate
Visakhapatnam,18-11-2017,Satisfactory
Ahmedabad,19-11-2017,Very Poor
Amritsar,19-11-2017,Poor
Bengaluru,19-11-2017,Satisfactory
Chennai,19-11-2017,Satisfactory
Delhi,19-11-2017,Poor
Gurugram,19-11-2017,Very Poor
Hyderabad,19-11-2017,Moderate
Jaipur,19-11-2017,Poor
Jorapokhar,19-11-2017,Poor
Lucknow,19-11-2017,Very Poor
Mumbai,19-11-2017,Very Poor
Patna,19-11-2017,Very Poor
Thiruvananthapuram,19-11-2017,Satisfactory
Visakhapatnam,19-11-2017,Satisfactory
Ahmedabad,20-11-2017,Very Poor
Amritsar,20-11-2017,Very Poor
Bengaluru,20-11-2017,Satisfactory
Chennai,20-11-2017,Satisfactory
Delhi,20-11-2017,Very Poor
Gurugram,20-11-2017,Very Poor
Hyderabad,20-11-2017,Satisfactory
Jaipur,20-11-2017,Poor
Jorapokhar,20-11-2017,Poor
Lucknow,20-11-2017,Very Poor
Mumbai,20-11-2017,Very Poor
Patna,20-11-2017,Very Poor
Thiruvananthapuram,20-11-2017,Satisfactory
Visakhapatnam,20-11-2017,Satisfactory
Ahmedabad,21-11-2017,Very Poor
Amritsar,21-11-2017,Very Poor
Bengaluru,21-11-2017,Satisfactory
Chennai,21-11-2017,Satisfactory
Delhi,21-11-2017,Very Poor
Gurugram,21-11-2017,Very Poor
Hyderabad,21-11-2017,Moderate
Jaipur,21-11-2017,Moderate
Jorapokhar,21-11-2017,Moderate
Lucknow,21-11-2017,Very Poor
Mumbai,21-11-2017,Very Poor
Patna,21-11-2017,Very Poor
Thiruvananthapuram,21-11-2017,Satisfactory
Visakhapatnam,21-11-2017,Satisfactory
Ahmedabad,22-11-2017,Severe
Amritsar,22-11-2017,Very Poor
Bengaluru,22-11-2017,Satisfactory
Chennai,22-11-2017,Satisfactory
Delhi,22-11-2017,Very Poor
Gurugram,22-11-2017,Very Poor
Hyderabad,22-11-2017,Moderate
Jaipur,22-11-2017,Moderate
Jorapokhar,22-11-2017,Moderate
Lucknow,22-11-2017,Very Poor
Mumbai,22-11-2017,Very Poor
Patna,22-11-2017,Very Poor
Thiruvananthapuram,22-11-2017,Satisfactory
Visakhapatnam,22-11-2017,Satisfactory
Ahmedabad,23-11-2017,Severe
Amritsar,23-11-2017,Poor
Bengaluru,23-11-2017,Satisfactory
Chennai,23-11-2017,Moderate
Delhi,23-11-2017,Very Poor
Gurugram,23-11-2017,Very Poor
Hyderabad,23-11-2017,Moderate
Jaipur,23-11-2017,Moderate
Jorapokhar,23-11-2017,Moderate
Lucknow,23-11-2017,Very Poor
Mumbai,23-11-2017,Very Poor
Patna,23-11-2017,Very Poor
Thiruvananthapuram,23-11-2017,Satisfactory
Visakhapatnam,23-11-2017,Moderate
Ahmedabad,24-11-2017,Severe
Amaravati,24-11-2017,Severe
Amritsar,24-11-2017,Very Poor
Bengaluru,24-11-2017,Satisfactory
Chennai,24-11-2017,Moderate
Delhi,24-11-2017,Very Poor
Gurugram,24-11-2017,Very Poor
Hyderabad,24-11-2017,Moderate
Jaipur,24-11-2017,Poor
Jorapokhar,24-11-2017,Poor
Lucknow,24-11-2017,Very Poor
Mumbai,24-11-2017,Very Poor
Patna,24-11-2017,Severe
Thiruvananthapuram,24-11-2017,Satisfactory
Visakhapatnam,24-11-2017,Moderate
Ahmedabad,25-11-2017,Severe
Amaravati,25-11-2017,Moderate
Amritsar,25-11-2017,Very Poor
Bengaluru,25-11-2017,Satisfactory
Chennai,25-11-2017,Moderate
Delhi,25-11-2017,Very Poor
Gurugram,25-11-2017,Very Poor
Hyderabad,25-11-2017,Moderate
Jaipur,25-11-2017,Poor
Jorapokhar,25-11-2017,Poor
Lucknow,25-11-2017,Very Poor
Mumbai,25-11-2017,Very Poor
Patna,25-11-2017,Severe
Thiruvananthapuram,25-11-2017,Moderate
Visakhapatnam,25-11-2017,Moderate
Ahmedabad,26-11-2017,Severe
Amaravati,26-11-2017,Moderate
Amritsar,26-11-2017,Very Poor
Bengaluru,26-11-2017,Satisfactory
Chennai,26-11-2017,Moderate
Delhi,26-11-2017,Very Poor
Gurugram,26-11-2017,Very Poor
Hyderabad,26-11-2017,Moderate
Jaipur,26-11-2017,Very Poor
Jorapokhar,26-11-2017,Very Poor
Lucknow,26-11-2017,Very Poor
Mumbai,26-11-2017,Very Poor
Patna,26-11-2017,Severe
Thiruvananthapuram,26-11-2017,Poor
Visakhapatnam,26-11-2017,Moderate
Ahmedabad,27-11-2017,Severe
Amaravati,27-11-2017,Moderate
Amritsar,27-11-2017,Very Poor
Bengaluru,27-11-2017,Satisfactory
Chennai,27-11-2017,Satisfactory
Delhi,27-11-2017,Very Poor
Gurugram,27-11-2017,Very Poor
Hyderabad,27-11-2017,Moderate
Jaipur,27-11-2017,Very Poor
Jorapokhar,27-11-2017,Very Poor
Lucknow,27-11-2017,Very Poor
Mumbai,27-11-2017,Very Poor
Patna,27-11-2017,Severe
Thiruvananthapuram,27-11-2017,Moderate
Visakhapatnam,27-11-2017,Moderate
Ahmedabad,28-11-2017,Severe
Amaravati,28-11-2017,Moderate
Amritsar,28-11-2017,Very Poor
Bengaluru,28-11-2017,Satisfactory
Chennai,28-11-2017,Satisfactory
Delhi,28-11-2017,Very Poor
Gurugram,28-11-2017,Very Poor
Hyderabad,28-11-2017,Moderate
Jaipur,28-11-2017,Poor
Jorapokhar,28-11-2017,Poor
Lucknow,28-11-2017,Very Poor
Mumbai,28-11-2017,Very Poor
Patna,28-11-2017,Severe
Thiruvananthapuram,28-11-2017,Satisfactory
Visakhapatnam,28-11-2017,Moderate
Ahmedabad,29-11-2017,Severe
Amaravati,29-11-2017,Moderate
Amritsar,29-11-2017,Very Poor
Bengaluru,29-11-2017,Satisfactory
Chennai,29-11-2017,Satisfactory
Delhi,29-11-2017,Very Poor
Gurugram,29-11-2017,Very Poor
Hyderabad,29-11-2017,Moderate
Jaipur,29-11-2017,Poor
Jorapokhar,29-11-2017,Poor
Lucknow,29-11-2017,Very Poor
Mumbai,29-11-2017,Very Poor
Patna,29-11-2017,Severe
Thiruvananthapuram,29-11-2017,Satisfactory
Visakhapatnam,29-11-2017,Moderate
Ahmedabad,30-11-2017,Severe
Amaravati,30-11-2017,Moderate
Amritsar,30-11-2017,Very Poor
Bengaluru,30-11-2017,Satisfactory
Chennai,30-11-2017,Satisfactory
Delhi,30-11-2017,Very Poor
Gurugram,30-11-2017,Very Poor
Hyderabad,30-11-2017,Moderate
Jaipur,30-11-2017,Poor
Jorapokhar,30-11-2017,Poor
Lucknow,30-11-2017,Severe
Mumbai,30-11-2017,Severe
Patna,30-11-2017,Severe
Thiruvananthapuram,30-11-2017,Satisfactory
Visakhapatnam,30-11-2017,Moderate
Ahmedabad,1/12/2017,Severe
Amaravati,1/12/2017,Moderate
Amritsar,1/12/2017,Very Poor
Bengaluru,1/12/2017,Satisfactory
Chennai,1/12/2017,Satisfactory
Delhi,1/12/2017,Very Poor
Gurugram,1/12/2017,Very Poor
Hyderabad,1/12/2017,Moderate
Jaipur,1/12/2017,Poor
Jorapokhar,1/12/2017,Poor
Lucknow,1/12/2017,Severe
Mumbai,1/12/2017,Severe
Patna,1/12/2017,Severe
Thiruvananthapuram,1/12/2017,Satisfactory
Visakhapatnam,1/12/2017,Moderate
Ahmedabad,2/12/2017,Very Poor
Amaravati,2/12/2017,Moderate
Amritsar,2/12/2017,Poor
Bengaluru,2/12/2017,Good
Chennai,2/12/2017,Satisfactory
Delhi,2/12/2017,Very Poor
Gurugram,2/12/2017,Very Poor
Hyderabad,2/12/2017,Moderate
Jaipur,2/12/2017,Very Poor
Jorapokhar,2/12/2017,Very Poor
Lucknow,2/12/2017,Very Poor
Mumbai,2/12/2017,Very Poor
Patna,2/12/2017,Severe
Thiruvananthapuram,2/12/2017,Satisfactory
Visakhapatnam,2/12/2017,Moderate
Ahmedabad,3/12/2017,Poor
Amaravati,3/12/2017,Poor
Amritsar,3/12/2017,Very Poor
Bengaluru,3/12/2017,Satisfactory
Chennai,3/12/2017,Satisfactory
Delhi,3/12/2017,Very Poor
Gurugram,3/12/2017,Very Poor
Hyderabad,3/12/2017,Moderate
Jaipur,3/12/2017,Poor
Jorapokhar,3/12/2017,Poor
Lucknow,3/12/2017,Very Poor
Mumbai,3/12/2017,Very Poor
Patna,3/12/2017,Severe
Thiruvananthapuram,3/12/2017,Satisfactory
Visakhapatnam,3/12/2017,Moderate
Ahmedabad,4/12/2017,Moderate
Amaravati,4/12/2017,Moderate
Amritsar,4/12/2017,Poor
Bengaluru,4/12/2017,Satisfactory
Chennai,4/12/2017,Satisfactory
Delhi,4/12/2017,Severe
Gurugram,4/12/2017,Very Poor
Hyderabad,4/12/2017,Moderate
Jaipur,4/12/2017,Poor
Jorapokhar,4/12/2017,Poor
Lucknow,4/12/2017,Very Poor
Mumbai,4/12/2017,Very Poor
Patna,4/12/2017,Severe
Thiruvananthapuram,4/12/2017,Satisfactory
Visakhapatnam,4/12/2017,Moderate
Ahmedabad,5/12/2017,Moderate
Amaravati,5/12/2017,Moderate
Amritsar,5/12/2017,Poor
Bengaluru,5/12/2017,Satisfactory
Chennai,5/12/2017,Satisfactory
Delhi,5/12/2017,Severe
Gurugram,5/12/2017,Very Poor
Hyderabad,5/12/2017,Moderate
Jaipur,5/12/2017,Poor
Jorapokhar,5/12/2017,Poor
Lucknow,5/12/2017,Very Poor
Mumbai,5/12/2017,Very Poor
Patna,5/12/2017,Severe
Thiruvananthapuram,5/12/2017,Severe
Visakhapatnam,5/12/2017,Poor
Ahmedabad,6/12/2017,Moderate
Amaravati,6/12/2017,Poor
Amritsar,6/12/2017,Poor
Bengaluru,6/12/2017,Satisfactory
Chennai,6/12/2017,Satisfactory
Delhi,6/12/2017,Very Poor
Gurugram,6/12/2017,Very Poor
Hyderabad,6/12/2017,Satisfactory
Jaipur,6/12/2017,Poor
Jorapokhar,6/12/2017,Poor
Lucknow,6/12/2017,Very Poor
Mumbai,6/12/2017,Very Poor
Patna,6/12/2017,Severe
Thiruvananthapuram,6/12/2017,Severe
Visakhapatnam,6/12/2017,Poor
Ahmedabad,7/12/2017,Poor
Amaravati,7/12/2017,Poor
Amritsar,7/12/2017,Moderate
Bengaluru,7/12/2017,Satisfactory
Brajrajnagar,7/12/2017,Satisfactory
Chennai,7/12/2017,Moderate
Delhi,7/12/2017,Poor
Gurugram,7/12/2017,Poor
Hyderabad,7/12/2017,Moderate
Jaipur,7/12/2017,Moderate
Jorapokhar,7/12/2017,Moderate
Lucknow,7/12/2017,Very Poor
Mumbai,7/12/2017,Very Poor
Patna,7/12/2017,Severe
Thiruvananthapuram,7/12/2017,Severe
Visakhapatnam,7/12/2017,Moderate
Ahmedabad,8/12/2017,Poor
Amaravati,8/12/2017,Very Poor
Amritsar,8/12/2017,Poor
Bengaluru,8/12/2017,Moderate
Brajrajnagar,8/12/2017,Very Poor
Chennai,8/12/2017,Moderate
Delhi,8/12/2017,Poor
Gurugram,8/12/2017,Poor
Hyderabad,8/12/2017,Moderate
Jaipur,8/12/2017,Moderate
Jorapokhar,8/12/2017,Moderate
Lucknow,8/12/2017,Poor
Mumbai,8/12/2017,Poor
Patna,8/12/2017,Severe
Thiruvananthapuram,8/12/2017,Satisfactory
Visakhapatnam,8/12/2017,Moderate
Ahmedabad,9/12/2017,Moderate
Amaravati,9/12/2017,Moderate
Amritsar,9/12/2017,Very Poor
Bengaluru,9/12/2017,Moderate
Brajrajnagar,9/12/2017,Poor
Chennai,9/12/2017,Moderate
Delhi,9/12/2017,Very Poor
Gurugram,9/12/2017,Very Poor
Hyderabad,9/12/2017,Moderate
Jaipur,9/12/2017,Moderate
Jorapokhar,9/12/2017,Moderate
Lucknow,9/12/2017,Very Poor
Mumbai,9/12/2017,Very Poor
Patna,9/12/2017,Very Poor
Thiruvananthapuram,9/12/2017,Satisfactory
Visakhapatnam,9/12/2017,Moderate
Ahmedabad,10/12/2017,Very Poor
Amaravati,10/12/2017,Moderate
Amritsar,10/12/2017,Poor
Bengaluru,10/12/2017,Moderate
Brajrajnagar,10/12/2017,Moderate
Chennai,10/12/2017,Moderate
Delhi,10/12/2017,Very Poor
Gurugram,10/12/2017,Very Poor
Hyderabad,10/12/2017,Moderate
Jaipur,10/12/2017,Moderate
Jorapokhar,10/12/2017,Moderate
Lucknow,10/12/2017,Very Poor
Mumbai,10/12/2017,Very Poor
Patna,10/12/2017,Very Poor
Thiruvananthapuram,10/12/2017,Satisfactory
Visakhapatnam,10/12/2017,Moderate
Ahmedabad,11/12/2017,Severe
Amaravati,11/12/2017,Moderate
Amritsar,11/12/2017,Moderate
Bengaluru,11/12/2017,Moderate
Brajrajnagar,11/12/2017,Moderate
Chennai,11/12/2017,Moderate
Delhi,11/12/2017,Severe
Gurugram,11/12/2017,Very Poor
Hyderabad,11/12/2017,Moderate
Jaipur,11/12/2017,Moderate
Jorapokhar,11/12/2017,Moderate
Lucknow,11/12/2017,Very Poor
Mumbai,11/12/2017,Very Poor
Patna,11/12/2017,Very Poor
Thiruvananthapuram,11/12/2017,Moderate
Visakhapatnam,11/12/2017,Moderate
Ahmedabad,12/12/2017,Poor
Amaravati,12/12/2017,Moderate
Amritsar,12/12/2017,Moderate
Bengaluru,12/12/2017,Satisfactory
Brajrajnagar,12/12/2017,Satisfactory
Chennai,12/12/2017,Moderate
Delhi,12/12/2017,Poor
Gurugram,12/12/2017,Poor
Hyderabad,12/12/2017,Moderate
Jaipur,12/12/2017,Satisfactory
Jorapokhar,12/12/2017,Satisfactory
Lucknow,12/12/2017,Very Poor
Mumbai,12/12/2017,Very Poor
Patna,12/12/2017,Very Poor
Thiruvananthapuram,12/12/2017,Moderate
Visakhapatnam,12/12/2017,Moderate
Ahmedabad,13-12-2017,Severe
Amaravati,13-12-2017,Moderate
Amritsar,13-12-2017,Moderate
Bengaluru,13-12-2017,Satisfactory
Brajrajnagar,13-12-2017,Very Poor
Chennai,13-12-2017,Satisfactory
Delhi,13-12-2017,Poor
Gurugram,13-12-2017,Poor
Hyderabad,13-12-2017,Moderate
Jaipur,13-12-2017,Moderate
Jorapokhar,13-12-2017,Moderate
Lucknow,13-12-2017,Very Poor
Mumbai,13-12-2017,Very Poor
Patna,13-12-2017,Very Poor
Thiruvananthapuram,13-12-2017,Satisfactory
Visakhapatnam,13-12-2017,Moderate
Ahmedabad,14-12-2017,Very Poor
Amaravati,14-12-2017,Moderate
Amritsar,14-12-2017,Moderate
Bengaluru,14-12-2017,Satisfactory
Brajrajnagar,14-12-2017,Very Poor
Chennai,14-12-2017,Satisfactory
Delhi,14-12-2017,Poor
Gurugram,14-12-2017,Moderate
Hyderabad,14-12-2017,Moderate
Jaipur,14-12-2017,Satisfactory
Jorapokhar,14-12-2017,Satisfactory
Lucknow,14-12-2017,Very Poor
Mumbai,14-12-2017,Very Poor
Patna,14-12-2017,Very Poor
Thiruvananthapuram,14-12-2017,Satisfactory
Visakhapatnam,14-12-2017,Moderate
Ahmedabad,15-12-2017,Poor
Amaravati,15-12-2017,Moderate
Amritsar,15-12-2017,Moderate
Bengaluru,15-12-2017,Moderate
Brajrajnagar,15-12-2017,Very Poor
Chennai,15-12-2017,Satisfactory
Delhi,15-12-2017,Poor
Gurugram,15-12-2017,Poor
Hyderabad,15-12-2017,Moderate
Jaipur,15-12-2017,Satisfactory
Jorapokhar,15-12-2017,Satisfactory
Lucknow,15-12-2017,Very Poor
Mumbai,15-12-2017,Very Poor
Patna,15-12-2017,Very Poor
Thiruvananthapuram,15-12-2017,Moderate
Visakhapatnam,15-12-2017,Moderate
Ahmedabad,16-12-2017,Poor
Amaravati,16-12-2017,Moderate
Amritsar,16-12-2017,Moderate
Bengaluru,16-12-2017,Moderate
Brajrajnagar,16-12-2017,Poor
Chennai,16-12-2017,Moderate
Delhi,16-12-2017,Poor
Gurugram,16-12-2017,Poor
Hyderabad,16-12-2017,Moderate
Jaipur,16-12-2017,Satisfactory
Jorapokhar,16-12-2017,Satisfactory
Lucknow,16-12-2017,Very Poor
Mumbai,16-12-2017,Very Poor
Patna,16-12-2017,Very Poor
Thiruvananthapuram,16-12-2017,Satisfactory
Visakhapatnam,16-12-2017,Moderate
Ahmedabad,17-12-2017,Moderate
Amaravati,17-12-2017,Poor
Amritsar,17-12-2017,Moderate
Bengaluru,17-12-2017,Satisfactory
Brajrajnagar,17-12-2017,Moderate
Chennai,17-12-2017,Moderate
Delhi,17-12-2017,Moderate
Gurugram,17-12-2017,Moderate
Hyderabad,17-12-2017,Moderate
Jaipur,17-12-2017,Moderate
Jorapokhar,17-12-2017,Moderate
Lucknow,17-12-2017,Poor
Mumbai,17-12-2017,Poor
Patna,17-12-2017,Very Poor
Thiruvananthapuram,17-12-2017,Satisfactory
Visakhapatnam,17-12-2017,Poor
Ahmedabad,18-12-2017,Moderate
Amaravati,18-12-2017,Poor
Amritsar,18-12-2017,Moderate
Bengaluru,18-12-2017,Moderate
Brajrajnagar,18-12-2017,Moderate
Chennai,18-12-2017,Satisfactory
Delhi,18-12-2017,Poor
Gurugram,18-12-2017,Poor
Hyderabad,18-12-2017,Moderate
Jaipur,18-12-2017,Moderate
Jorapokhar,18-12-2017,Moderate
Lucknow,18-12-2017,Very Poor
Mumbai,18-12-2017,Very Poor
Patna,18-12-2017,Severe
Thiruvananthapuram,18-12-2017,Satisfactory
Visakhapatnam,18-12-2017,Moderate
Ahmedabad,19-12-2017,Very Poor
Amaravati,19-12-2017,Poor
Amritsar,19-12-2017,Moderate
Bengaluru,19-12-2017,Moderate
Brajrajnagar,19-12-2017,Moderate
Chennai,19-12-2017,Satisfactory
Delhi,19-12-2017,Poor
Gurugram,19-12-2017,Poor
Hyderabad,19-12-2017,Moderate
Jaipur,19-12-2017,Moderate
Jorapokhar,19-12-2017,Moderate
Lucknow,19-12-2017,Severe
Mumbai,19-12-2017,Severe
Patna,19-12-2017,Severe
Thiruvananthapuram,19-12-2017,Moderate
Visakhapatnam,19-12-2017,Moderate
